patient_id,Value,anomaly_kmeans,rolling_mean,rolling_std,z_score,anomaly_if,anomaly_svm,anomaly_lof,anomaly_dbscan,diff,cumsum,cumprod
13719,481,0,479.0,1.5811388301164018,1.2649110640415822,1,-1,1,0,1.0,475048,0
13719,482,0,480.0,1.5811388301164018,1.2649110640415822,1,-1,1,0,1.0,475530,0
13719,483,0,481.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,476013,0
13719,484,0,482.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,476497,0
13719,485,0,483.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,476982,0
13719,486,0,484.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,477468,0
13719,487,0,485.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,477955,0
13719,488,0,486.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,478443,0
13719,489,0,487.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,478932,0
13719,490,0,488.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,479422,0
13719,491,0,489.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,479913,0
13719,492,0,490.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,480405,0
13719,493,0,491.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,480898,0
13719,494,0,492.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,481392,0
13719,495,0,493.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,481887,0
13719,496,0,494.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,482383,0
13719,497,0,495.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,482880,0
13719,498,0,496.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,483378,0
13719,499,0,497.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,483877,0
13719,500,0,498.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,484377,0
13719,501,0,499.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,484878,0
13719,502,0,500.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,485380,0
13719,503,0,501.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,485883,0
13719,504,0,502.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,486387,0
13719,505,0,503.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,486892,0
13719,506,0,504.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,487398,0
13719,507,0,505.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,487905,0
13719,508,0,506.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,488413,0
13719,509,0,507.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,488922,0
13719,510,0,508.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,489432,0
13719,511,0,509.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,489943,0
13719,512,0,510.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,490455,0
13719,513,0,511.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,490968,0
13719,514,0,512.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,491482,0
13719,515,0,513.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,491997,0
13719,516,0,514.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,492513,0
13719,517,0,515.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,493030,0
13719,518,0,516.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,493548,0
13719,519,0,517.0,1.5811388301164018,1.2649110640415822,1,1,1,0,1.0,494067,0
13719,192,0,452.4,145.57231879722224,-1.788801622118345,-1,1,1,0,-327.0,494259,0
13719,193,0,387.8,178.28544528368013,-1.0926298537160037,-1,1,1,0,1.0,494452,0
13719,194,0,323.2,178.28544528368013,-0.7246805805960352,-1,1,1,0,1.0,494646,0
13719,195,0,258.6,145.57231879722224,-0.436896248720149,-1,1,1,0,1.0,494841,0
13719,196,0,194.0,1.5811388301163916,1.2649110640415901,1,1,1,0,1.0,495037,0
13719,197,0,195.0,1.5811388301163714,1.2649110640416064,1,1,1,0,1.0,495234,0
13719,198,0,196.0,1.5811388301163511,1.2649110640416226,1,1,1,0,1.0,495432,0
13719,199,0,197.0,1.581138830116331,1.2649110640416388,1,1,1,0,1.0,495631,0
13719,200,0,198.0,1.5811388301163107,1.264911064041655,1,1,-1,0,1.0,495831,0
13719,201,0,199.0,1.5811388301162905,1.264911064041671,1,1,1,0,1.0,496032,0
13719,202,0,200.0,1.5811388301162703,1.2649110640416872,1,1,1,0,1.0,496234,0
13719,203,0,201.0,1.5811388301162501,1.2649110640417034,1,1,1,0,1.0,496437,0
13719,204,0,202.0,1.58113883011623,1.2649110640417196,1,1,1,0,1.0,496641,0
13719,205,0,203.0,1.5811388301162095,1.2649110640417358,1,1,1,0,1.0,496846,0
13719,206,0,204.0,1.5811388301161893,1.264911064041752,1,1,1,0,1.0,497052,0
13719,207,0,205.0,1.581138830116169,1.2649110640417682,1,1,1,0,1.0,497259,0
13719,208,0,206.0,1.5811388301161489,1.2649110640417844,1,1,1,0,1.0,497467,0
13719,209,0,207.0,1.5811388301161287,1.2649110640418006,1,1,1,0,1.0,497676,0
13719,210,0,208.0,1.5811388301161085,1.2649110640418166,1,1,1,0,1.0,497886,0
13719,211,0,209.0,1.5811388301160882,1.2649110640418328,1,1,1,0,1.0,498097,0
13719,212,0,210.0,1.581138830116068,1.264911064041849,1,1,1,0,1.0,498309,0
13719,213,0,211.0,1.5811388301160478,1.2649110640418653,1,1,1,0,1.0,498522,0
13719,214,0,212.0,1.5811388301160276,1.2649110640418815,1,1,1,0,1.0,498736,0
13719,215,0,213.0,1.5811388301160074,1.2649110640418975,1,1,1,0,1.0,498951,0
13719,216,0,214.0,1.5811388301159872,1.2649110640419137,1,1,1,0,1.0,499167,0
13719,217,0,215.0,1.581138830115967,1.2649110640419299,1,1,1,0,1.0,499384,0
13719,218,0,216.0,1.5811388301159468,1.264911064041946,1,1,1,0,1.0,499602,0
13719,219,0,217.0,1.5811388301159264,1.2649110640419623,1,1,1,0,1.0,499821,0
13719,220,0,218.0,1.5811388301159062,1.2649110640419785,1,1,1,0,1.0,500041,0
13719,221,0,219.0,1.581138830115886,1.2649110640419947,1,1,1,0,1.0,500262,0
13719,222,0,220.0,1.5811388301158658,1.264911064042011,1,1,1,0,1.0,500484,0
13719,223,0,221.0,1.5811388301158456,1.2649110640420271,1,1,1,0,1.0,500707,0
13719,224,0,222.0,1.5811388301158253,1.2649110640420431,1,1,1,0,1.0,500931,0
13719,225,0,223.0,1.5811388301158051,1.2649110640420593,1,1,1,0,1.0,501156,0
13719,226,0,224.0,1.581138830115785,1.2649110640420755,1,1,1,0,1.0,501382,0
13719,227,0,225.0,1.5811388301157647,1.2649110640420917,1,1,1,0,1.0,501609,0
13719,228,0,226.0,1.5811388301157445,1.264911064042108,1,1,1,0,1.0,501837,0
13719,229,0,227.0,1.5811388301157243,1.264911064042124,1,1,1,0,1.0,502066,0
13719,230,0,228.0,1.581138830115704,1.2649110640421402,1,1,1,0,1.0,502296,0
13719,231,0,229.0,1.581138830115684,1.2649110640421564,1,1,1,0,1.0,502527,0
13719,232,0,230.0,1.5811388301156637,1.2649110640421726,1,1,1,0,1.0,502759,0
13719,233,0,231.0,1.5811388301156433,1.2649110640421888,1,1,1,0,1.0,502992,0
13719,234,0,232.0,1.581138830115623,1.264911064042205,1,1,1,0,1.0,503226,0
13719,235,0,233.0,1.5811388301156029,1.2649110640422212,1,1,1,0,1.0,503461,0
13719,236,0,234.0,1.5811388301155826,1.2649110640422374,1,1,1,0,1.0,503697,0
13719,237,0,235.0,1.5811388301155624,1.2649110640422536,1,1,1,0,1.0,503934,0
13719,238,0,236.0,1.5811388301155422,1.2649110640422696,1,1,1,0,1.0,504172,0
13719,239,0,237.0,1.581138830115522,1.2649110640422858,1,1,1,0,1.0,504411,0
13719,240,0,238.0,1.5811388301155018,1.264911064042302,1,1,1,0,1.0,504651,0
13719,241,0,239.0,1.5811388301154816,1.2649110640423182,1,1,1,0,1.0,504892,0
13719,242,0,240.0,1.5811388301154614,1.2649110640423344,1,1,1,0,1.0,505134,0
13719,243,0,241.0,1.5811388301154412,1.2649110640423504,1,1,1,0,1.0,505377,0
13719,244,0,242.0,1.581138830115421,1.2649110640423666,1,1,1,0,1.0,505621,0
13719,245,0,243.0,1.5811388301154008,1.2649110640423828,1,1,1,0,1.0,505866,0
13719,246,0,244.0,1.5811388301153804,1.2649110640423993,1,1,1,0,1.0,506112,0
13719,247,0,245.0,1.5811388301153602,1.2649110640424153,1,1,1,0,1.0,506359,0
13719,248,0,246.0,1.58113883011534,1.2649110640424315,1,1,1,0,1.0,506607,0
13719,249,0,247.0,1.5811388301153197,1.2649110640424477,1,1,1,0,1.0,506856,0
13719,250,0,248.0,1.5811388301152995,1.264911064042464,1,1,1,0,1.0,507106,0
13719,251,0,249.0,1.5811388301152793,1.26491106404248,1,1,1,0,1.0,507357,0
13719,252,0,250.0,1.5811388301152591,1.264911064042496,1,1,1,0,1.0,507609,0
13719,253,0,251.0,1.581138830115239,1.2649110640425123,1,1,1,0,1.0,507862,0
13719,254,0,252.0,1.5811388301152187,1.2649110640425285,1,1,1,0,1.0,508116,0
13719,255,0,253.0,1.5811388301151985,1.2649110640425447,1,1,1,0,1.0,508371,0
13719,256,0,254.0,1.5811388301151783,1.264911064042561,1,1,1,0,1.0,508627,0
13719,257,0,255.0,1.581138830115158,1.264911064042577,1,1,1,0,1.0,508884,0
13719,258,0,256.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,509142,0
13719,259,0,257.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,509401,0
13719,260,0,258.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,509661,0
13719,261,0,259.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,509922,0
13719,262,0,260.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,510184,0
13719,263,0,261.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,510447,0
13719,264,0,262.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,510711,0
13719,265,0,263.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,510976,0
13719,266,0,264.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,511242,0
13719,267,0,265.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,511509,0
13719,268,0,266.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,511777,0
13719,269,0,267.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,512046,0
13719,270,0,268.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,512316,0
13719,271,0,269.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,512587,0
13719,272,0,270.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,512859,0
13719,273,0,271.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,513132,0
13719,274,0,272.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,513406,0
13719,275,0,273.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,513681,0
13719,276,0,274.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,513957,0
13719,277,0,275.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,514234,0
13719,278,0,276.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,514512,0
13719,279,0,277.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,514791,0
13719,280,0,278.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,515071,0
13719,281,0,279.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,515352,0
13719,282,0,280.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,515634,0
13719,283,0,281.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,515917,0
13719,284,0,282.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,516201,0
13719,285,0,283.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,516486,0
13719,286,0,284.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,516772,0
13719,287,0,285.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,517059,0
13719,288,0,286.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,517347,0
13719,289,0,287.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,517636,0
13719,290,0,288.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,517926,0
13719,291,0,289.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,518217,0
13719,292,0,290.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,518509,0
13719,293,0,291.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,518802,0
13719,294,0,292.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,519096,0
13719,295,0,293.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,519391,0
13719,296,0,294.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,519687,0
13719,297,0,295.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,519984,0
13719,298,0,296.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,520282,0
13719,299,0,297.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,520581,0
13719,300,0,298.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,520881,0
13719,301,0,299.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,521182,0
13719,302,0,300.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,521484,0
13719,303,0,301.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,521787,0
13719,304,0,302.0,1.5811388301151434,1.2649110640425887,1,-1,1,0,1.0,522091,0
13719,305,0,303.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,522396,0
13719,306,0,304.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,522702,0
13719,307,1,305.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,523009,0
13719,308,1,306.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,523317,0
13719,309,1,307.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,523626,0
13719,310,0,308.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,523936,0
13719,311,0,309.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,524247,0
13719,312,0,310.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,524559,0
13719,313,0,311.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,524872,0
13719,314,0,312.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,525186,0
13719,315,0,313.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,525501,0
13719,316,0,314.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,525817,0
13719,317,0,315.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,526134,0
13719,318,0,316.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,526452,0
13719,319,0,317.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,526771,0
13719,320,0,318.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,527091,0
13719,321,0,319.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,527412,0
13719,322,0,320.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,527734,0
13719,323,0,321.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,528057,0
13719,324,0,322.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,528381,0
13719,325,0,323.0,1.5811388301151434,1.2649110640425887,1,1,1,0,1.0,528706,0
13741,99,0,278.6,100.40567713033013,-1.7887434767943733,-1,1,1,0,-226.0,528805,0
13741,100,0,234.2,122.96625553378496,-1.0913563189954056,1,1,1,0,1.0,528905,0
13741,101,0,189.8,122.96625553378496,-0.7221493377555294,1,1,1,0,1.0,529006,0
13741,102,0,145.4,100.40567713033012,-0.43224647490465373,1,1,1,0,1.0,529108,0
13741,103,0,101.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529211,0
13741,104,0,102.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529315,0
13741,105,0,103.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529420,0
13741,106,0,104.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529526,0
13741,107,0,105.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529633,0
13741,108,0,106.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529741,0
13741,109,0,107.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529850,0
13741,110,0,108.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,529960,0
13741,111,0,109.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530071,0
13741,112,0,110.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530183,0
13741,113,0,111.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530296,0
13741,114,0,112.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530410,0
13741,115,0,113.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530525,0
13741,116,0,114.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530641,0
13741,117,0,115.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530758,0
13741,118,0,116.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530876,0
13741,119,0,117.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,530995,0
13741,120,0,118.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531115,0
13741,121,0,119.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531236,0
13741,122,0,120.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531358,0
13741,123,0,121.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531481,0
13741,124,0,122.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531605,0
13741,125,0,123.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531730,0
13741,126,0,124.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531856,0
13741,127,0,125.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,531983,0
13741,128,0,126.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,532111,0
13741,129,0,127.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,532240,0
13741,130,0,128.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,532370,0
13741,131,0,129.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,532501,0
13741,132,0,130.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,532633,0
13741,133,0,131.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,532766,0
13741,134,0,132.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,532900,0
13741,135,0,133.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,533035,0
13741,136,0,134.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,533171,0
13741,137,0,135.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,533308,0
13741,138,0,136.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,533446,0
13741,139,0,137.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,533585,0
13741,140,0,138.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,533725,0
13741,141,0,139.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,533866,0
13741,142,0,140.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,534008,0
13741,143,0,141.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,534151,0
13741,144,0,142.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,534295,0
13741,145,0,143.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,534440,0
13741,146,0,144.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,534586,0
13741,147,0,145.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,534733,0
13741,148,0,146.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,534881,0
13741,149,0,147.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,535030,0
13741,150,0,148.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,535180,0
13741,151,0,149.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,535331,0
13741,152,0,150.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,535483,0
13741,153,0,151.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,535636,0
13741,154,0,152.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,535790,0
13741,155,0,153.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,535945,0
13741,156,0,154.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,536101,0
13741,157,0,155.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,536258,0
13741,158,0,156.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,536416,0
13741,159,0,157.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,536575,0
13741,160,0,158.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,536735,0
13741,161,0,159.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,536896,0
13741,162,0,160.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,537058,0
13741,163,0,161.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,537221,0
13741,164,0,162.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,537385,0
13741,165,0,163.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,537550,0
13741,166,0,164.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,537716,0
13741,167,0,165.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,537883,0
13741,168,0,166.0,1.5811388301152514,1.2649110640425023,1,1,-1,0,1.0,538051,0
13741,169,0,167.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,538220,0
13741,170,0,168.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,538390,0
13741,171,0,169.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,538561,0
13741,172,0,170.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,538733,0
13741,173,0,171.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,538906,0
13741,174,0,172.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,539080,0
13741,175,0,173.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,539255,0
13741,176,0,174.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,539431,0
13741,177,0,175.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,539608,0
13741,178,0,176.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,539786,0
13741,179,0,177.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,539965,0
13741,180,0,178.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,540145,0
13741,181,0,179.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,540326,0
13741,182,0,180.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,540508,0
13741,183,0,181.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,540691,0
13741,184,0,182.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,540875,0
13741,185,0,183.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,541060,0
13741,186,0,184.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,541246,0
13741,187,0,185.0,1.5811388301152514,1.2649110640425023,1,1,-1,0,1.0,541433,0
13741,188,0,186.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,541621,0
13741,189,0,187.0,1.5811388301152514,1.2649110640425023,1,1,-1,0,1.0,541810,0
13741,190,0,188.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,542000,0
13741,191,0,189.0,1.5811388301152514,1.2649110640425023,1,1,-1,0,1.0,542191,0
13741,192,0,190.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,542383,0
13741,193,0,191.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,542576,0
13741,194,0,192.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,542770,0
13741,195,0,193.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,542965,0
13741,196,0,194.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,543161,0
13741,197,0,195.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,543358,0
13741,198,0,196.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,543556,0
13741,199,0,197.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,543755,0
13741,200,0,198.0,1.5811388301152514,1.2649110640425023,1,1,-1,0,1.0,543955,0
13741,201,0,199.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,544156,0
13741,202,0,200.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,544358,0
13741,203,0,201.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,544561,0
13741,204,0,202.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,544765,0
13741,205,0,203.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,544970,0
13741,206,0,204.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,545176,0
13741,207,0,205.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,545383,0
13741,208,0,206.0,1.5811388301152514,1.2649110640425023,1,1,1,0,1.0,545591,0
13741,100,0,185.2,47.641368578160076,-1.7883617230731208,-1,1,1,0,-108.0,545691,0
13741,101,0,164.4,58.33780935208399,-1.086773752805224,1,1,1,0,1.0,545792,0
13741,102,0,143.6,58.337809352083994,-0.7130881406419133,1,1,1,0,1.0,545894,0
13741,103,0,122.8,47.641368578160076,-0.4156051891648802,1,1,1,0,1.0,545997,0
13741,104,0,102.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546101,0
13741,105,0,103.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546206,0
13741,106,0,104.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546312,0
13741,107,0,105.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546419,0
13741,108,0,106.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546527,0
13741,109,0,107.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546636,0
13741,110,0,108.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546746,0
13741,111,0,109.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546857,0
13741,112,0,110.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,546969,0
13741,113,0,111.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,547082,0
13741,114,0,112.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,547196,0
13741,115,0,113.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,547311,0
13741,116,0,114.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,547427,0
13741,117,0,115.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,547544,0
13741,118,0,116.0,1.5811388301151075,1.2649110640426176,1,1,1,0,1.0,547662,0
