CUST_ID,Value,anomaly_kmeans,rolling_mean,rolling_std,z_score,anomaly_if,anomaly_svm,anomaly_lof,anomaly_dbscan,diff,cumsum,cumprod
C12103,1461.368469,0,1060.2004003999996,509.8672482524162,0.7868088604926378,1,1,1,0,1013.376674,4885919.186788992,inf
C12104,360.303696,0,845.9309925999994,539.0226325310159,-0.9009404564697121,1,1,1,0,-1101.064773,4886279.490484992,inf
C12105,716.423692,0,877.2740211999995,522.5223727272139,-0.3078343389594392,1,1,1,0,356.11999599999996,4886995.914176992,inf
C12107,1483.636625,0,893.9448553999995,544.2579174767454,1.0834785322625948,1,1,1,0,767.2129330000001,4888479.550801992,inf
C12108,4678.254753,1,1739.9974469999993,1712.3061242935185,1.715964957616617,1,1,-1,0,3194.618128,4893157.8055549925,inf
C12109,914.280246,0,1630.5798023999996,1751.5909009432858,-0.40894226843394205,1,1,1,0,-3763.974507,4894072.085800992,inf
C12110,9006.196318,1,3359.7583267999994,3539.354054398178,1.5953300812569047,1,1,1,0,8091.916072,4903078.282118992,inf
C12111,2100.802868,0,3636.634162,3328.7594612955995,-0.46138247952654193,1,1,1,0,-6905.39345,4905179.084986992,inf
C12112,756.247099,0,3491.1562568,3459.6954468031818,-0.7905057540041864,1,1,1,0,-1344.555769,4905935.332085992,inf
C12113,308.886492,0,2617.2826046,3632.4004650766324,-0.6355015463723932,1,1,1,0,-447.3606070000001,4906244.218577992,inf
C12114,5709.181577,0,3576.2628707999997,3702.659146548656,0.5760505144493652,1,1,1,0,5400.295085000001,4911953.400154992,inf
C12115,12493.77894,0,4273.779395199999,5060.731372945154,1.6242710665783218,-1,-1,1,0,6784.597363,4924447.179094992,inf
C12116,127.082375,0,3879.0352966,5341.773179130717,-0.7023796772686194,1,1,1,0,-12366.696565,4924574.261469992,inf
C12117,950.735955,0,3917.9330677999997,5313.984581108714,-0.5583751829744529,1,1,1,0,823.65358,4925524.997424992,inf
C12118,4901.164291,1,4836.388627599999,4916.234633548034,0.013175868978664315,-1,1,1,0,3950.428336,4930426.161715992,inf
C12119,3903.861413,0,4475.324594799999,4902.383481096898,-0.11656843737408637,1,1,1,0,-997.302878,4934330.023128992,inf
C12120,384.809455,0,2053.5306978,2193.4408362246113,-0.7607778679238196,1,1,1,0,-3519.051958,4934714.832583992,inf
C12121,905.863527,0,2209.2869281999997,2045.077479341672,-0.6373467090447756,1,1,1,0,521.0540719999999,4935620.696110992,inf
C12122,943.446254,0,2207.8289879999998,2046.2012986513728,-0.6179170811949634,1,1,1,0,37.58272699999998,4936564.142364992,inf
C12124,3818.15076,0,1991.2262817999995,1721.3553171654848,1.0613290934078352,1,-1,1,0,2874.704506,4940382.2931249915,inf
C12125,0.0,0,1210.4539991999995,1509.2248577982054,-0.802036882009696,1,-1,1,0,-3818.15076,4940382.2931249915,inf
C12127,2489.260383,0,1631.3441847999995,1514.8393312322323,0.5663413805754146,1,1,1,0,2489.260383,4942871.553507991,inf
C12128,266.472386,0,1503.4659565999996,1615.0651251476077,-0.7659094059671095,1,1,1,0,-2222.787997,4943138.025893991,inf
C12129,593.220384,0,1433.4207825999997,1652.5839416657846,-0.5084161702267831,1,1,1,0,326.747998,4943731.246277991,inf
C12130,501.655195,0,770.1216695999996,988.1240073491394,-0.27169309985719314,1,1,1,0,-91.56518899999998,4944232.90147299,inf
C12131,7821.035049,0,2334.3286793999996,3193.514148468584,1.718077990113522,1,-1,1,0,7319.379854,4952053.93652199,inf
C12132,523.235492,0,1941.1237011999997,3289.2679425723313,-0.43106497675320354,1,1,-1,0,-7297.799557,4952577.172013991,inf
C12133,1541.979811,0,2196.2251862,3174.3743230545824,-0.20610215072885416,1,1,1,0,1018.7443189999999,4954119.15182499,inf
C12134,6360.427012,0,3349.6665117999996,3479.4190378417834,0.8653055201041601,1,1,1,0,4818.447201,4960479.5788369905,inf
C12135,684.699102,0,3386.2752931999994,3442.7318071511413,-0.7847187473588169,1,1,1,0,-5675.72791,4961164.277938991,inf
C12136,1252.775151,0,2072.6233135999996,2432.3820799501127,-0.3370556662778959,1,1,1,0,568.076049,4962417.053089991,inf
C12137,2689.043472,0,2505.7849096,2275.25584716109,0.08054415622254414,1,1,1,0,1436.2683209999998,4965106.096561992,inf
C12138,1016.490545,0,2400.687056399999,2342.0613955855547,-0.591016321779185,1,1,1,0,-1672.5529269999997,4966122.587106992,inf
C12139,318.843744,0,1192.3704027999997,907.6606892642446,-0.9623934022173923,1,1,1,0,-697.646801,4966441.430850992,inf
C12140,5097.91073,0,2075.0127283999996,1897.077978785351,1.5934495236381807,1,1,1,0,4779.066986,4971539.341580992,inf
C12141,4022.440372,0,2628.945772599999,1998.6126523450403,0.6972309505621143,1,1,1,0,-1075.4703579999996,4975561.781952992,inf
C12142,357.776573,0,2162.6923927999997,2238.6070928882655,-0.8062673550592951,1,1,1,0,-3664.663799,4975919.558525992,inf
C12143,11454.46623,1,4250.2875298,4562.851683732519,1.5788763693293695,-1,-1,1,0,11096.689657,4987374.024755992,inf
C12144,801.18565,0,4346.755911,4462.958232619942,-0.794443971060559,1,1,1,0,-10653.28058,4988175.210405992,inf
C12145,2025.270282,0,3732.227821399999,4544.469794251302,-0.3756120332363698,1,1,1,0,1224.084632,4990200.480687993,inf
C12146,1907.16983,0,3309.173713,4608.702699722735,-0.3042079245173151,1,1,1,0,-118.1004519999999,4992107.650517993,inf
C12147,1985.047114,0,3634.6278211999997,4400.952356796889,-0.3748235775950552,1,1,1,0,77.87728399999992,4994092.697631992,inf
C12148,1648.50704,0,1673.4359831999996,509.15677295062545,-0.048961232619048424,1,1,1,0,-336.540074,4995741.204671992,inf
C12149,932.601452,0,1699.7191435999994,453.18969924683097,-1.6927076958609042,1,1,1,0,-715.905588,4996673.806123992,inf
C12150,2694.972436,0,1833.6595743999999,635.6825055243368,1.354941899635187,1,1,1,0,1762.3709840000001,4999368.778559992,inf
C12151,295.373115,0,1511.3002313999998,929.7463007074608,-1.3078052749172313,1,1,1,0,-2399.599321,4999664.151674992,inf
C12152,1039.000037,0,1322.0908159999997,905.1716805658797,-0.31274816156756235,1,1,-1,0,743.626922,5000703.151711992,inf
C12153,3763.240294,0,1745.0374667999997,1434.885619198306,1.406525231138356,1,-1,1,0,2724.2402570000004,5004466.392005992,inf
C12154,2343.311066,0,2027.1793895999995,1372.5383108567175,0.23032630411800759,1,1,1,0,-1419.929228,5006809.703071992,inf
C12155,805.79629,0,1649.3441603999995,1402.4512005879972,-0.6014810854355077,1,1,1,0,-1537.5147760000002,5007615.499361992,inf
C12156,1772.157134,0,1944.7009641999998,1184.6038058219103,-0.14565530631592405,1,1,1,0,966.360844,5009387.656495992,inf
C12157,2456.797947,0,2228.2605462,1078.5480604281015,0.21189357172390438,1,1,1,0,684.640813,5011844.454442992,inf
C12158,10079.38741,1,3491.4899694,3740.265732596675,1.7613447577229653,-1,-1,1,0,7622.589462999999,5021923.841852992,inf
C12159,330.620032,0,3088.9517626,3994.4007663548614,-0.6905495697461397,1,1,1,0,-9748.767377999999,5022254.461884992,inf
C12160,1196.209266,0,3167.0343578,3942.0851308993715,-0.49994483283783475,1,1,1,0,865.589234,5023450.671150993,inf
C12161,3774.693285,0,3567.541588,3865.9305934066238,0.053583915177706165,1,-1,1,0,2578.4840189999995,5027225.364435992,inf
C12162,684.398658,0,3213.0617302,4069.1571388620105,-0.6214218291179513,1,1,1,0,-3090.2946269999998,5027909.763093992,inf
C12163,80.190719,0,1213.2223920000001,1491.9638753738209,-0.7594229938818807,1,1,1,0,-604.2079389999999,5027989.953812992,inf
C12164,289.967312,0,1205.091848,1498.0743731388502,-0.6108672255587547,1,1,1,0,209.776593,5028279.921124992,inf
C12165,477.592124,0,1061.3684196,1533.199443861045,-0.3807569184410088,1,1,1,0,187.62481200000002,5028757.513248992,inf
C12166,1083.406473,0,523.1110572,384.88668732951555,1.4557412200654023,1,1,1,0,605.814349,5029840.919721992,inf
C12167,20500.17323,1,4486.2659716,8959.86280637732,1.787293801753511,-1,-1,1,0,19416.766757,5050341.092951992,inf
C12168,628.811269,0,4595.990081600001,8895.54420462676,-0.4459737056375469,1,1,1,0,-19871.361961,5050969.904220992,inf
C12169,385.145146,0,4615.0256484,8884.120637424005,-0.4761169591261286,1,1,1,0,-243.66612300000003,5051355.049366992,inf
C12170,467.674193,0,4613.0420622,8885.276392070211,-0.4665434913087894,1,1,1,0,82.52904699999999,5051822.723559992,inf
C12171,622.529592,0,4520.866685999999,8933.307438125972,-0.43638228293392217,1,1,1,0,154.85539899999998,5052445.253151992,inf
C12172,1339.9697,0,688.82598,378.5218892365781,1.720227385827698,1,1,1,0,717.4401080000001,5053785.222851993,inf
C12173,643.541055,0,691.7719372,377.9949894183897,-0.12759661781287499,1,1,1,0,-696.4286450000001,5054428.763906993,inf
C12174,714.012374,0,757.5453828,337.77387603195524,-0.12888210690361823,1,1,1,0,70.471319,5055142.776280993,inf
C12175,1871.658725,0,1038.3422892,552.1216996033459,1.5092984687953206,1,1,1,0,1157.6463509999999,5057014.435005993,inf
C12176,1134.356357,0,1140.7076422,500.8189940687765,-0.012681797765697183,1,1,1,0,-737.3023680000001,5058148.7913629925,inf
C12177,634.788341,0,999.6713704,529.1671477690265,-0.6895421058135415,1,1,1,0,-499.56801599999994,5058783.579703992,inf
C12178,1731.206869,0,1217.2045332,568.2832657856967,0.9044826176420153,1,1,1,0,1096.4185280000002,5060514.786572992,inf
C12179,807.665219,0,1235.9351022,548.7598314399381,-0.7804322741265991,1,1,1,0,-923.5416500000001,5061322.4517919915,inf
C12180,1041.825559,0,1069.968469,418.4372067301703,-0.06725718828858301,1,1,1,0,234.16034000000013,5062364.277350991,inf
C12181,1631.166246,0,1169.3304468000001,490.3549519306388,0.9418397782701031,1,1,1,0,589.3406869999999,5063995.443596991,inf
C12182,1138.136359,0,1270.0000504,395.71387337547014,-0.3332298922835137,1,1,1,0,-493.0298869999999,5065133.57995599,inf
C12183,338.019603,0,991.3625972000002,472.7683236827312,-1.381951711803878,1,1,1,0,-800.1167560000001,5065471.59955899,inf
C12184,1009.40361,0,1031.7102754,461.64938731026234,-0.04831949529916374,1,1,1,0,671.3840069999999,5066481.003168991,inf
C12185,385.290048,0,900.4031732,544.0656309684774,-0.9467849021873707,1,1,1,0,-624.113562,5066866.293216991,inf
C12186,1127.493221,0,799.6685682000001,403.37561937469764,0.8127031904114213,1,1,1,0,742.2031729999999,5067993.786437991,inf
C12187,1656.765938,0,903.394484,551.613018585038,1.3657608298159816,1,1,1,0,529.2727170000001,5069650.552375991,inf
C12188,902.082618,0,1016.207087,456.5707056520531,-0.24996012137268575,1,1,1,0,-754.68332,5070552.634993991,inf
C12189,350.850434,0,884.4964518,545.3764682094802,-0.9784910954299287,1,1,1,0,-551.232184,5070903.485427991,inf
C12190,1261.11301,0,1059.6610442,481.9133206471852,0.4180253111274454,1,1,1,0,910.2625760000001,5072164.598437991,inf
C12191,2018.393951,0,1237.8411902,648.9970251660709,1.202706222883326,1,1,1,0,757.280941,5074182.992388991,inf
C12192,591.867645,0,1024.8615316,651.8762836209279,-0.6642270895251497,1,1,1,0,-1426.526306,5074774.860033991,inf
C12194,1162.790308,0,1077.0030696000001,650.0243730813311,0.13197541808061752,1,1,1,0,570.9226630000001,5075937.65034199,inf
C12195,1167.353193,0,1240.3036214,509.32722436508413,-0.14322899878548326,1,1,1,0,4.562884999999824,5077105.00353499,inf
C12196,3688.890803,0,1725.8591800000002,1209.750184823598,1.6226751999101723,1,1,-1,0,2521.53761,5080793.89433799,inf
C12197,568.336744,0,1435.8477386,1293.032332891151,-0.6709120665685845,1,1,1,0,-3120.554059,5081362.2310819905,inf
C12198,2955.428583,0,1908.5599262,1338.5878695806837,0.7820694334604529,1,1,1,0,2387.0918389999997,5084317.65966499,inf
C12199,3291.320691,0,2334.2660028,1379.9453457767372,0.6935453575237774,1,1,1,0,335.892108,5087608.98035599,inf
C12200,111.559902,0,2123.1073446,1656.2603689877378,-1.2145116071511173,1,1,1,0,-3179.760789,5087720.54025799,inf
C12201,91.67226,0,1403.663636,1585.8631762104899,-0.8273042691709873,1,1,1,0,-19.887642,5087812.212517991,inf
C12202,426.263702,0,1375.2490276,1605.7202993729863,-0.5910028826132216,1,1,1,0,334.59144200000003,5088238.47621999,inf
C12203,1458.490552,0,1075.8614214,1357.8611627872106,0.28178810992325404,1,1,1,0,1032.22685,5089696.96677199,inf
C12204,1499.598264,0,717.516936,707.8818819302453,1.104818964807276,1,1,1,0,41.10771199999999,5091196.56503599,inf
C12205,1522.895942,0,999.784144,686.9251356136508,0.7615266509831362,1,1,1,0,23.297678000000133,5092719.46097799,inf
C12206,685.053764,0,1118.4604448,522.3581779120506,-0.8297116789334017,1,1,1,0,-837.8421780000001,5093404.51474199,inf
C12207,1166.117797,0,1266.4312638000001,355.34854024764473,-0.28229598672360073,1,1,1,0,481.0640330000001,5094570.63253899,inf
C12208,3362.877104,0,1647.3085742000003,1017.0977218346387,1.6867293013944236,1,1,1,0,2196.7593070000003,5097933.50964299,inf
C12209,0.0,0,1347.3889214,1262.9330262587096,-1.0668728217453314,1,-1,1,0,-3362.877104,5097933.50964299,inf
C12210,1917.817732,0,1426.3732794,1288.7390140074149,0.38133745254737234,1,1,1,0,1917.817732,5099851.32737499,inf
C12211,1312.375596,0,1551.8376458,1227.6122450336393,-0.19506326266193127,1,1,1,0,-605.4421359999999,5101163.70297099,inf
C12212,3799.466293,0,2078.507345,1544.690678607279,1.1141123409585456,1,-1,1,0,2487.0906969999996,5104963.16926399,inf
C12213,3728.70891,0,2151.6737062,1627.1962170819593,0.9691733469169974,1,-1,1,0,-70.75738300000012,5108691.878173989,inf
C12214,195.490243,0,2190.7717548,1563.6800209974558,-1.2760165027415455,1,1,1,0,-3533.2186669999996,5108887.368416989,inf
C12215,2804.403394,0,2368.0888872,1575.215373775774,0.2769872069964368,1,1,1,0,2608.9131509999997,5111691.771810989,inf
C12216,568.212802,0,2219.2563284,1727.6777485386247,-0.955643219805634,1,1,1,0,-2236.190592,5112259.984612989,inf
C12217,3796.014359,0,2218.5659416,1726.8889355465765,0.9134625770827136,1,-1,1,0,3227.801557,5116055.998971989,inf
C12218,224.836018,0,1517.7913632000002,1670.8967470675987,-0.7738092419349786,1,1,1,0,-3571.178341,5116280.834989989,inf
C12219,964.935365,0,1671.6803876000001,1549.7051413538288,-0.4560512859772697,1,1,1,0,740.0993470000001,5117245.770354989,inf
C12220,1649.118645,0,1440.6234378,1419.2299983882854,0.14690727185640995,1,1,1,0,684.18328,5118894.888999989,inf
C12221,710.240283,0,1469.0289340000002,1398.6761622680615,-0.5425048853120981,1,1,1,0,-938.878362,5119605.12928299,inf
C12222,715.12033,0,852.8501282,519.6911195664346,-0.26502242007695753,1,1,1,0,4.8800469999999905,5120320.24961299,inf
C12223,944.591497,0,996.801224,384.2917528563937,-0.13585960825839097,1,1,1,0,229.47116700000004,5121264.84110999,inf
C12224,951.372467,0,994.0886444,384.6206422587338,-0.11106054305651353,1,1,1,0,6.780970000000025,5122216.21357699,inf
C12225,2096.121508,0,1083.489217,578.1829236211556,1.7514047019200967,1,1,1,0,1144.749041,5124312.335084991,inf
C12226,39048.59762,1,8751.1606844,16945.36363284643,1.7879484673242583,-1,-1,-1,-1,36952.476112000004,5163360.932704991,inf
C12227,196.173726,0,8647.3713636,17008.361111251033,-0.49688488986805024,-1,1,1,0,-38852.423894,5163557.106430991,inf
C12228,362.337779,0,8530.92062,17076.142353508098,-0.47836230642114896,-1,1,1,0,166.16405300000002,5163919.444209991,inf
C12229,1826.882329,0,8706.0225924,16983.22574195601,-0.4050549858973793,-1,1,1,0,1464.54455,5165746.326538991,inf
C12230,3389.03546,0,8964.6053828,16866.868862744268,-0.3305634239627832,-1,1,1,0,1562.153131,5169135.361998991,inf
C12231,1413.122627,0,1437.5103842,1290.1131951826287,-0.01890357938440261,1,1,1,0,-1975.912833,5170548.484625991,inf
C12232,1129.248446,0,1624.1253282,1122.2244943045484,-0.44097850716284637,1,1,1,0,-283.8741809999999,5171677.733071991,inf
C12233,574.233323,0,1666.504437,1065.2155558174275,-1.025399139202216,1,1,1,0,-555.015123,5172251.966394992,inf
C12234,846.397004,0,1470.4073720000001,1117.287066999024,-0.5585049594067709,1,1,1,0,272.163681,5173098.3633989915,inf
C12235,818.64282,0,956.328844,322.3356894454481,-0.4271510369729067,1,1,1,0,-27.75418400000001,5173917.006218991,inf
C12236,3308.04995,0,1335.3143086,1120.1989639221613,1.7610582628043554,1,1,1,0,2489.40713,5177225.056168991,inf
C12237,0.0,0,1109.4646194000002,1275.2395488253621,-0.870004871180431,1,-1,1,0,-3308.04995,5177225.056168991,inf
C12238,3263.474102,0,1647.3127752,1533.9348702398247,1.0536049203623095,1,1,1,0,3263.474102,5180488.530270991,inf
C12239,2111.91778,0,1900.4169304000002,1471.8957092455184,0.14369282298432245,1,1,1,0,-1151.556322,5182600.448050991,inf
C12240,371.902953,0,1811.068957,1564.6175544684625,-0.9198196708772826,1,1,1,0,-1740.0148270000002,5182972.3510039905,inf
C12241,138.855523,0,1177.2300716000002,1443.840311393948,-0.7191754797298234,1,1,1,0,-233.04743000000002,5183111.20652699,inf
C12242,601.430928,0,1297.5162572000002,1342.7611067577193,-0.5183984892746809,1,1,1,0,462.575405,5183712.63745499,inf
C12243,274.729879,0,699.7674126,807.2504074143395,-0.5265250159010942,1,1,1,0,-326.701049,5183987.3673339905,inf
C12244,2022.102581,0,681.8043728,768.0171164316076,1.745141064599378,1,1,1,0,1747.3727020000001,5186009.4699149905,inf
C12246,0.0,0,607.4237822000001,821.6685943877867,-0.7392564184013662,1,-1,1,0,-2022.102581,5186009.4699149905,inf
C12247,1158.922139,0,811.4371054000001,802.6587319372813,0.4329175274295178,1,1,1,0,1158.922139,5187168.392053991,inf
C12248,746.145517,0,840.3800232,795.7725953965124,-0.118418888442678,1,1,1,0,-412.776622,5187914.537570991,inf
C12249,864.527484,0,958.3395442000001,732.1316250499755,-0.12813551141653867,1,1,1,0,118.38196699999992,5188779.06505499,inf
C12250,2790.54214,0,1112.0274560000003,1030.9390801619118,1.6281414841082409,1,1,1,0,1926.014656,5191569.60719499,inf
C12251,1916.054676,0,1495.2383912,855.4155644099505,0.49194368481040096,1,1,1,0,-874.487464,5193485.66187099,inf
C12252,773.831303,0,1418.2202240000001,908.9284524037475,-0.708954504940243,1,1,1,0,-1142.2233729999998,5194259.49317399,inf
C12253,938.131271,0,1456.6173748,876.9311562791003,-0.5912506359107874,1,1,1,0,164.29996799999992,5195197.62444499,inf
C12254,543.788113,0,1392.4695006,940.497884766478,-0.9023745840860922,1,1,1,0,-394.343158,5195741.41255799,inf
C12255,18.496532,0,838.0603789999999,695.4301416819392,-1.1784991732136256,1,1,-1,0,-525.291581,5195759.90908999,inf
C12256,2105.342196,0,875.9178830000001,769.9444580824965,1.5967701307465896,1,1,1,0,2086.845664,5197865.25128599,inf
C12257,1748.960475,0,1070.9437174,856.2803558620137,0.7918163168854243,1,1,1,0,-356.38172099999997,5199614.211760989,inf
C12258,1927.253932,0,1268.7682496,929.0881956721759,0.7087439981126867,1,1,1,0,178.293457,5201541.4656929895,inf
C12260,281.884143,0,1216.3874556,985.8302091187265,-0.947935358397457,1,1,1,0,-1645.369789,5201823.349835989,inf
C12261,658.61387,0,1344.4109232,818.7892695181819,-0.837574549069944,1,1,-1,0,376.729727,5202481.963705989,inf
C12262,692.776517,0,1061.8977874,729.4186228485861,-0.5060485965637633,1,1,1,0,34.16264699999999,5203174.740222989,inf
C12263,944.992262,0,901.1041448,620.5934452415962,0.0707195951496304,1,1,1,0,252.21574499999997,5204119.732484989,inf
C12264,955.283993,0,706.7101570000001,274.5686866813861,0.9053247804927186,1,1,1,0,10.291731000000027,5205075.016477989,inf
C12265,1599.792795,0,970.2918874,377.9201860004291,1.6656980254536744,1,1,1,0,644.5088020000001,5206674.809272989,inf
C12266,1187.648889,0,1076.0988912,341.10846416311705,0.3270220751445709,1,1,1,0,-412.143906,5207862.458161988,inf
C12267,1502.934235,0,1238.1304347999999,303.891921512581,0.8713749246178539,1,1,1,0,315.2853459999999,5209365.392396988,inf
C12268,174.52575,0,1084.0371324,569.2105075883006,-1.5978471413915512,1,1,1,0,-1328.408485,5209539.918146988,inf
C12269,1003.664133,0,1093.7131604,566.881100481758,-0.15884993753270815,1,1,1,0,829.138383,5210543.582279989,inf
C12270,388.872739,0,851.5291492,555.1654426861141,-0.8333667311161909,1,1,1,0,-614.791394,5210932.455018989,inf
C12271,514.586639,0,716.9166992,534.5058213511605,-0.3785366821422753,1,1,1,0,125.71389999999997,5211447.041657989,inf
C12272,2065.553347,0,829.4405216000001,755.0620968502697,1.6371008829027789,1,1,1,0,1550.966708,5213512.595004989,inf
C12273,8438.775135,1,2482.2903986,3394.6270561555307,1.7546801571615982,1,1,1,0,6373.221788,5221951.370139989,inf
C12274,1312.481879,0,2544.0539478,3363.666677180213,-0.3661397477803705,1,1,1,0,-7126.293256,5223263.852018989,inf
C12275,1261.909483,0,2718.6612966000002,3244.3668032170826,-0.44900959168843035,1,1,1,0,-50.572396000000026,5224525.761501988,inf
C12276,206.073166,0,2656.958602,3299.234067189727,-0.7428649759571783,1,1,1,0,-1055.836317,5224731.834667988,inf
C12277,6545.07776,0,3552.8634846,3684.2320888569684,0.8121676928144702,1,-1,1,0,6339.004594,5231276.912427988,inf
C12278,320.218246,0,1929.1521067999997,2631.061274913432,-0.6115151616348948,1,1,1,0,-6224.859514,5231597.130673988,inf
C12279,1566.916181,0,1980.0389671999997,2618.5835418540123,-0.157765746097793,1,1,1,0,1246.6979350000001,5233164.046854988,inf
C12280,540.400104,0,1835.7370913999998,2687.0361928264124,-0.4820690509707924,1,1,1,0,-1026.516077,5233704.446958988,inf
C12281,3075.113742,0,2409.5452066,2555.123539733046,0.2604838963949028,1,1,1,0,2534.713638,5236779.560700988,inf
C12282,906.092735,0,1281.7482016,1108.2344770947434,-0.3389674968286382,1,1,1,0,-2169.0210070000003,5237685.653435988,inf
C12283,1001.17541,0,1417.9396344,996.7666889642904,-0.4181161238775412,1,1,1,0,95.08267500000011,5238686.828845988,inf
C12284,1868.475426,0,1478.2514833999999,1016.9533201359495,0.38371863769305925,1,1,1,0,867.3000159999999,5240555.304271988,inf
C12285,2137.485075,0,1797.6684775999997,891.86095593353,0.3810197039563269,1,1,1,0,269.0096490000001,5242692.789346987,inf
C12286,12020.18009,1,3586.6817471999993,4744.646950168295,1.7774764764111397,-1,-1,1,0,9882.695015,5254712.969436987,inf
C12287,2184.371316,0,3842.3374634,4596.216286086891,-0.36072413572415946,1,1,1,0,-9835.808774,5256897.340752987,inf
C12288,2511.315474,0,4144.365476200001,4408.631582304428,-0.3704210641585052,1,1,1,0,326.9441579999998,5259408.656226987,inf
C12289,2200.93868,0,4210.858127,4368.044629536909,-0.46014169209921457,1,1,1,0,-310.3767939999998,5261609.594906987,inf
C12291,192.787345,0,3821.9185810000004,4674.636421335188,-0.7763451333747649,1,1,1,0,-2008.1513350000002,5261802.382251986,inf
C12292,2837.204108,0,1985.3233846000003,1037.0226531856283,0.8214678057254666,1,1,1,0,2644.4167629999997,5264639.586359986,inf
C12293,0.0,0,1548.4491214,1346.2222314771143,-1.1502180585006359,1,-1,1,0,-2837.204108,5264639.586359986,inf
C12294,559.556519,0,1158.0973304,1278.4934051961845,-0.4681610471883146,1,1,1,0,559.556519,5265199.142878986,inf
C12295,2562.579256,0,1230.4254455999999,1359.87831865393,0.9796125080651533,1,1,1,0,2003.022737,5267761.722134986,inf
C12296,4115.217914,0,2014.9115594000002,1700.3910293205836,1.2351902111828994,1,1,1,0,1552.6386579999999,5271876.940048986,inf
C12297,279.782836,0,1503.4273050000002,1774.2424122118036,-0.6896715243519528,1,1,1,0,-3835.435078,5272156.722884987,inf
C12298,603.896667,0,1624.2066384,1663.405243736702,-0.6133862901068884,1,1,1,0,324.113831,5272760.619551986,inf
C12299,50.406698,0,1522.3766742,1757.7818185985686,-0.8374019805106195,1,1,-1,0,-553.489969,5272811.026249986,inf
C12300,721.050386,0,1154.0709001999999,1676.3833377505764,-0.2583063816304929,1,1,1,0,670.643688,5273532.076635987,inf
C12301,377.974097,0,406.6221368,265.3209007083072,-0.1079750585932753,1,1,1,0,-343.07628900000003,5273910.050732987,inf
C12302,1156.783897,0,582.0223490000001,410.6120454427096,1.3997678694016618,1,1,1,0,778.8098,5275066.834629987,inf
C12303,347.911693,0,530.8253542,422.9753714853294,-0.43244518128248566,1,1,1,0,-808.872204,5275414.746322988,inf
C12304,538.443435,0,628.4327016,330.6254066652904,-0.2721789214798633,1,1,1,0,190.531742,5275953.189757988,inf
C12305,3468.393326,0,1177.9012896,1321.4076116792683,1.7333728186181718,1,1,1,0,2929.9498909999998,5279421.583083988,inf
C12306,1182.627097,0,1338.8318896,1246.5069027615234,-0.12531402132947875,1,1,1,0,-2285.766229,5280604.210180989,inf
C12307,161.400987,0,1139.7553076,1357.4021572301485,-0.7207549475215098,1,1,1,0,-1021.2261100000001,5280765.611167989,inf
C12308,2243.559789,0,1518.8849268,1345.6257046644237,0.5385411854782617,1,1,1,0,2082.158802,5283009.170956989,inf
C12309,2853.276447,0,1981.8515292,1321.9756979483575,0.6591837649908464,1,1,1,0,609.7166580000003,5285862.447403989,inf
C12310,15884.69746,1,4465.112356,6466.004867307864,1.7660959647180983,-1,-1,-1,0,13031.421013,5301747.144863989,inf
C12311,1597.772035,0,4548.1413436,6415.78790471534,-0.4598607922234462,1,1,1,0,-14286.925425,5303344.916898989,inf
C12312,1027.149996,0,4721.2911454000005,6278.003715304346,-0.5884260852529482,1,1,1,0,-570.6220389999999,5304372.066894989,inf
C12313,137.20573,0,4300.0203335999995,6550.58515581476,-0.63548744189743,1,1,1,0,-889.9442660000001,5304509.272624989,inf
C12314,850.186851,0,3899.4024143999995,6720.23945132641,-0.4537361481662918,1,1,1,0,712.981121,5305359.459475989,inf
C12315,1130.359054,0,948.5347332000001,531.1959559789406,0.3422923664110281,1,1,1,0,280.17220299999997,5306489.81852999,inf
C12316,3633.579097,0,1355.6961456000001,1331.139423330754,1.711227923593699,1,1,1,0,2503.220043,5310123.3976269895,inf
C12317,595.55337,0,1269.3768204,1371.1626448698833,-0.49142488888613406,1,1,1,0,-3038.0257269999997,5310718.950996989,inf
C12318,1373.649725,0,1516.6656194,1218.9801787650395,-0.11732421649783573,1,1,1,0,778.096355,5312092.60072199,inf
C12319,1287.745322,0,1604.1773136,1174.0495917563646,-0.2695218275461613,1,1,1,0,-85.904403,5313380.34604399,inf
C12320,432.72779,0,1464.6510607999999,1281.017383051786,-0.8055497797708524,1,1,1,0,-855.017532,5313813.07383399,inf
C12321,3570.597218,0,1452.0546849999998,1254.391205935968,1.6889009768043157,1,1,1,0,3137.869428,5317383.67105199,inf
C12322,1293.523382,0,1591.6486874,1171.3341148047668,-0.254517734634315,1,1,1,0,-2277.0738359999996,5318677.19443399,inf
C12323,397.388693,0,1396.396481,1291.9182153021848,-0.7732747910565904,1,1,1,0,-896.1346890000001,5319074.58312699,inf
C12324,350.387978,0,1208.9250122,1376.845275988231,-0.6235537494100671,1,1,1,0,-47.000715000000014,5319424.97110499,inf
C12325,1149.733036,0,1352.3260614,1311.584339051591,-0.1544643522859501,1,1,1,0,799.3450580000001,5320574.70414099,inf
C12326,2136.389192,0,1065.4844562,735.4677848104212,1.456086531480156,1,1,1,0,986.656156,5322711.09333299,inf
C12327,5142.624134,0,1835.3046066,1985.6738359293493,1.665590525269768,1,1,1,0,3006.2349419999996,5327853.71746699,inf
C12329,2358.946309,0,2227.6161297999997,1817.1859517195983,0.07227118340625668,1,1,1,0,-2783.6778249999998,5330212.663775991,inf
